Stop_ID,Latitude,Longitude,Address
2576,53.275421,-6.418243,"N81, Gibbons, Co. Dublin, Ireland"
2577,53.27182,-6.432641,"N81, Corbally, Co. Dublin, Ireland"
2578,53.269859,-6.435229,"N81, Corbally, Co. Dublin, Ireland"
2579,53.267483,-6.438394,"N81, Slade, Co. Dublin, Ireland"
2583,53.255062,-6.44934,"N81, Co. Dublin, Ireland"
2584,53.257629,-6.447948,"Knocknaveagh, Blessington Rd, Crooksling, Saggart, Co. Dublin, Ireland"
2585,53.264599,-6.442333,"Slade View, Crooksling, Saggart, Co. Dublin, Ireland"
2586,53.267445,-6.438419,"N81, Slade, Co. Dublin, Ireland"
2587,53.270267,-6.434688,"N81, Corbally, Co. Dublin, Ireland"
2588,53.271706,-6.432759,"N81, Corbally, Co. Dublin, Ireland"
2589,53.273972,-6.426097,"N81, Co. Dublin, Ireland"
2590,53.27512,-6.415484,"Blessington Rd, Gibbons, Co. Dublin, Ireland"
2591,53.274559,-6.410445,"Jobstown Service Station, Blessington Rd, Kiltalown, Dublin 24, Ireland"
2592,53.274235,-6.406258,"Danwal House, Blessington Rd, Kiltalown, Dublin 24, Ireland"
2594,53.28817,-6.356408,"7 Main Rd, Tallaght, Dublin, Ireland"
2595,53.288807,-6.34905,"31-33 Main Rd, Tallaght, Dublin, Ireland"
2596,53.289639,-6.340758,"Main Rd, Tymon South, Dublin, Ireland"
2597,53.289394,-6.335291,"Balrothery Cottages, Main Rd, Knocklyon, Dublin 24, Ireland"
2599,53.293369,-6.321384,"R137, Templeogue, Dublin, Ireland"
2600,53.315201,-6.271917,"70-71 Rathgar Rd, Dublin, Ireland"
2601,53.297432,-6.354236,"1 Greenhills Rd, Tymon North, Dublin, Ireland"
2602,53.284363,-6.344045,"Padre Pio, Avonmore Grove, Tymon South, Dublin 24, Ireland"
2603,53.289238,-6.357679,"Court Cottage, Greenhills Rd, Tallaght, Dublin 24, Ireland"
2604,53.286736,-6.361946,"Village Green Centre, Old Bawn Rd, Tallaght, Dublin 24, Ireland"
2605,53.284828,-6.360727,"6a, The Village Plaza, Old Bawn Rd, Tallaght, Dublin 24, Ireland"
2606,53.280624,-6.356102,"26 Seskin View Rd, Oldbawn, Dublin, Ireland"
2607,53.281548,-6.350267,"82-104 Seskin View Rd, Oldbawn, Dublin, Ireland"
2608,53.28265,-6.347676,"Bawn House, Seskin View Rd, Oldbawn, Dublin 24, Ireland"
2609,53.284721,-6.343075,"Fourwinds, Avonmore Dr, Tymon South, Dublin 24, Ireland"
2610,53.287483,-6.340888,"Avonmore Rd, Tymon South, Dublin, Ireland"
2611,53.286888,-6.340682,"Avonmore Rd, Tymon South, Dublin, Ireland"
2613,53.282543,-6.347872,"Bawn House, Seskin View Rd, Oldbawn, Dublin 24, Ireland"
2614,53.281456,-6.350655,"88-90 Seskin View Rd, Oldbawn, Dublin, Ireland"
2615,53.280735,-6.355131,"37-39 Seskin View Rd, Oldbawn, Dublin, Ireland"
2616,53.28466,-6.360649,"Old Bawn Rd, Tallaght, Dublin, Ireland"
2617,53.286751,-6.361951,"Village Green Centre, Old Bawn Rd, Tallaght, Dublin 24, Ireland"
2618,53.298828,-6.371261,"Belgard Rd, Cookstown, Dublin, Ireland"
2619,53.302605,-6.376715,"Belgard Rd, Kingswood, Dublin, Ireland"
2620,53.298637,-6.370937,"Belgard Rd, Cookstown, Dublin, Ireland"
2621,53.282196,-6.389531,"R136, Whitestown, Dublin, Ireland"
2622,53.283936,-6.392497,"Saint Anthony, Whitebrook Park, Whitestown, Dublin 24, Ireland"
2623,53.285542,-6.394888,"R136, Jobstown, Dublin, Ireland"
2624,53.288784,-6.400148,"R136, Jobstown, Dublin, Ireland"
2626,53.285946,-6.407354,"2 Brookview Grove, Jobstown, Dublin, Ireland"
2628,53.288799,-6.404046,"Apartment 2, Apartment 3, Radharc Gort an tSrutháin, Jobstown, Dublin 24, Ireland"
2629,53.288082,-6.398682,"R136, Jobstown, Dublin, Ireland"
2631,53.282051,-6.389065,"R136, Whitestown, Dublin, Ireland"
2632,53.289124,-6.357665,"Court Cottage, Greenhills Rd, Tallaght, Dublin 24, Ireland"
2633,53.294056,-6.355604,"Greenhills Rd, Tallaght, Dublin, Ireland"
2634,53.332905,-6.275238,"63-64 Clanbrassil Street Lower, Wood Quay, Dublin, Ireland"
2635,53.334167,-6.274793,"Flat 3, Sráid Chlann Bhreasail Íochtarach, Wood Quay, Dublin 8, Ireland"
2636,53.336529,-6.273073,"New St S, Merchants Quay, Dublin, Ireland"
2637,53.345924,-6.29384,"St John's Rd W, Dublin, Ireland"
2638,53.342049,-6.33,"Glendale, Sarsfield Rd, Kilmainham, Dublin 10, Ireland"
2640,53.34214,-6.309993,"Tigh Bríde, Inchicore Rd, Inchicore, Dublin 8, Ireland"
2641,53.341995,-6.315393,"89-95 Inchicore Rd, Kilmainham, Dublin, Ireland"
2642,53.341148,-6.319701,"15 Grattan Cres, Kilmainham, Dublin, Ireland"
2643,53.341526,-6.32097,"24, Woodfield Terrace, Sarsfield Rd, Kilmainham, Dublin 10, Ireland"
2644,53.342072,-6.327359,"129 Sarsfield Rd, Kilmainham, Dublin, Ireland"
2645,53.341747,-6.330741,"1-53 Lally Rd, Kilmainham, Dublin, Ireland"
2646,53.341492,-6.333653,"12-28 Decies Rd, Kilmainham, Dublin, Ireland"
2647,53.340679,-6.338004,"79-81 Decies Rd, Decies, Dublin, Ireland"
2648,53.339737,-6.342651,"80-84 Decies Rd, Decies, Dublin, Ireland"
2649,53.339127,-6.345789,"130-136 Decies Rd, Decies, Dublin, Ireland"
2650,53.337776,-6.346676,"431-453 Landen Rd, Decies, Dublin, Ireland"
2652,53.338848,-6.348225,"288-324 Kylemore Rd, Decies, Dublin, Ireland"
2653,53.340221,-6.348674,"261 Kylemore Rd, Kylemore, Dublin 10, D10 FR82, Ireland"
2654,53.341286,-6.348866,"219 Kylemore Rd, Kylemore, Dublin 10, D10 EC52, Ireland"
2655,53.342163,-6.352835,"283-285 R833, Drumfinn, Dublin, Ireland"
2656,53.342621,-6.358699,"362-376 Ballyfermot Rd, Cherry Orchard, Dublin, Ireland"
2657,53.341309,-6.361806,"18-20 Clifden Rd, Cherry Orchard, Dublin, Ireland"
2658,53.339134,-6.361329,"1 Oranmore Rd, Cherry Orchard, Dublin, Ireland"
2659,53.337006,-6.360529,"71 Raheen Park, Cherry Orchard, Dublin, Ireland"
2660,53.335819,-6.360693,"2-22 Cherry Orchard Ave, Cherry Orchard, Dublin, Ireland"
2661,53.335571,-6.36516,"52-54 Cherry Orchard Ave, Cherry Orchard, Dublin, Ireland"
2662,53.336823,-6.37008,"90-98 Cherry Orchard Ave, Cherry Orchard, Dublin, Ireland"
2663,53.336853,-6.370361,"90-98 Cherry Orchard Ave, Cherry Orchard, Dublin, Ireland"
2664,53.335552,-6.365057,"52-54 Cherry Orchard Ave, Cherry Orchard, Dublin, Ireland"
2665,53.335838,-6.360511,"2-22 Cherry Orchard Ave, Cherry Orchard, Dublin, Ireland"
2666,53.337799,-6.360803,"9, Clifden Terrace, Cherry Orchard, Dublin 10, Ireland"
2667,53.340706,-6.361749,"1-7 Clifden Rd, Cherry Orchard, Dublin, Ireland"
2668,53.343033,-6.363278,"417-463 Ballyfermot Rd, Cherry Orchard, Dublin, Ireland"
2669,53.284981,-6.40625,"6-8 Swiftbrook Cl, Jobstown, Dublin, Ireland"
2670,53.340351,-6.367383,"Spiddal Rd, Cherry Orchard, Dublin, Ireland"
2672,53.343369,-6.367688,"474-496 Ballyfermot Rd, Cherry Orchard, Dublin, Ireland"
2673,53.343819,-6.372637,"Ballyfermot Rd, Cherry Orchard, Dublin, Ireland"
2674,53.347603,-6.389191,"Coldcut Rd, Coldcut, Dublin, Ireland"
2675,53.347866,-6.39557,"Coldcut Rd, Irishtown, Dublin, Ireland"
2676,53.336567,-6.404734,"Ninth Lock Rd, Dublin, Ireland"
2678,53.343529,-6.4073,"Fonthill Rd N, Ronanstown, Dublin, Ireland"
2679,53.341503,-6.407887,"Fonthill Rd N, Ronanstown, Dublin, Ireland"
2680,53.338764,-6.40813,"Saint Anthony, Foxdene Gardens, Neillstown, Lucan, Co. Dublin, Ireland"
2681,53.341702,-6.407842,"Fonthill Rd N, Ronanstown, Dublin, Ireland"
2682,53.345551,-6.406552,"Fonthill Rd N, Dublin, Ireland"
2685,53.347874,-6.395772,"Coldcut Rd, Irishtown, Dublin, Ireland"
2686,53.347569,-6.38869,"Coldcut Rd, Coldcut, Dublin, Ireland"
2687,53.343788,-6.372329,"Ballyfermot Rd, Cherry Orchard, Dublin, Ireland"
2688,53.343464,-6.368169,"492-494 Ballyfermot Rd, Cherry Orchard, Dublin, Ireland"
2689,53.343079,-6.363733,"417-463 Ballyfermot Rd, Cherry Orchard, Dublin, Ireland"
2696,53.342628,-6.358793,"362-376 Ballyfermot Rd, Cherry Orchard, Dublin, Ireland"
2697,53.342274,-6.353199,"279-295 R833, Drumfinn, Dublin, Ireland"
2700,53.341259,-6.348486,"209-237 Kylemore Rd, Decies, Dublin, Ireland"
2701,53.340172,-6.348237,"259-275 Kylemore Rd, Decies, Dublin, Ireland"
2702,53.338093,-6.347646,"333-339 Kylemore Rd, Decies, Dublin, Ireland"
2703,53.338299,-6.346488,"160-166 Thomond Rd, Decies, Dublin, Ireland"
2704,53.339214,-6.345334,"86-128 Decies Rd, Decies, Dublin, Ireland"
2706,53.339943,-6.341664,"165-167 Decies Rd, Decies, Dublin, Ireland"
2708,53.341805,-6.332809,"1-13 Decies Rd, Kilmainham, Dublin, Ireland"
2709,53.343014,-6.333457,"227 Sarsfield Rd, Chapelizod, Dublin, Ireland"
2710,53.342186,-6.339512,"Ballyfermot Rd, Dublin, Ireland"
2711,53.341892,-6.341511,"Scoil Seosamh, Ballyfermot Rd, Chapelizod, Dublin 10, Ireland"
2712,53.342472,-6.345552,"141-143 Ballyfermot Rd, Dublin, Ireland"
2713,53.342442,-6.347054,"161-187 Ballyfermot Rd, Decies, Dublin, Ireland"
2714,53.3419,-6.341855,"Scoil Seosamh, Ballyfermot Rd, Chapelizod, Dublin 10, Ireland"
2715,53.342541,-6.338586,"67-69 Ballyfermot Rd, Kilmainham, Dublin, Ireland"
2716,53.342747,-6.332252,"215-217 Sarsfield Rd, Chapelizod, Dublin, Ireland"
2717,53.357292,-6.237514,"26 West Rd, North Dock, Dublin, Ireland"
2718,53.342175,-6.327657,"20, Meadow View, Kilmainham, Dublin 10, Ireland"
2719,53.341583,-6.320096,"14, Woodfield Terrace, Sarsfield Rd, Kilmainham, Dublin 10, Ireland"
2720,53.352093,-6.233123,"2-16 Church Rd, North Dock, Dublin, Ireland"
2721,53.343365,-6.310495,"Naomh Eoin Le Dia, An Cuarbhóthar Theas, Cill Mhaighneann, Dublin 8, Ireland"
2722,53.343372,-6.311376,"Gaelscoil Inse Chór, S Circular Rd, Kilmainham, Dublin 8, Ireland"
2725,53.310776,-6.354477,"1-3 Ballymount Rd Upper, Ballymount Little, Dublin, Ireland"
2726,53.323879,-6.330488,"Long Mile Rd, Walkinstown, Dublin, Ireland"
2727,53.323811,-6.332884,"Assumption Jr Girls National School, Walkinstown Dr, Walkinstown, Dublin 12, Ireland"
2728,53.321339,-6.33949,"13 Walkinstown Ave, Walkinstown, Dublin, Ireland"
2729,53.319008,-6.336031,"72-74 Walkinstown Ave, Walkinstown, Dublin, Ireland"
2730,53.317841,-6.33427,"Saint Thomas, Walkinstown Ave, Walkinstown, Dublin 12, Ireland"
2733,53.316467,-6.342681,"Ballymount Service Station, Ballymount Rd Lower, Wilkinstown, Dublin 12, Ireland"
2734,53.31641,-6.345519,"Unit N2, Céide Bhaile an Mhóta, Ballymount Industrial Estate, Dublin 12, Ireland"
2735,53.313805,-6.356886,"Crosslands Business Park, Ballymount Rd Lower, Ballymount Little, Dublin 12, Ireland"
2736,53.312317,-6.357623,"Unit 2, Crosslands Business Park, Ballymount Rd Lower, Ballymount Little, Dublin 12, Ireland"
2737,53.304993,-6.365834,"Sycamore House, Sycamore Dr, Kingswood, Dublin 24, Ireland"
2738,53.306389,-6.367161,"28, Kingswood Manor, Walnut Cl, Kingswood, Dublin 24, Ireland"
2739,53.307224,-6.370022,"2-4 Ballymount Rd, Ballymount Great, Dublin, Ireland"
2740,53.304077,-6.376977,"Grove Cottage, The Grove, Kingswood Heights, Dublin 24, Ireland"
2741,53.302315,-6.378475,"177-183 Cookstown Rd, Kingswood, Dublin, Ireland"
2742,53.300076,-6.382812,"Cookstown Rd, Cookstown, Dublin, Ireland"
2743,53.298458,-6.386212,"Cookstown Rd, Cookstown, Dublin, Ireland"
2745,53.293591,-6.388256,"Cairnwood Ave, Cookstown, Dublin, Ireland"
2746,53.291359,-6.387503,"2, Cookstown Cottages, Cookstown Rd, Cookstown, Dublin 24, Ireland"
2747,53.289288,-6.38779,"Bellevue, Whitehall, Dublin, Ireland"
2748,53.286057,-6.389353,"Maplewood Rd, Whitestown, Dublin, Ireland"
2750,53.286549,-6.389519,"Fortunestown Shopping Centre, Maplewood Rd, Springfield, Dublin 24, Ireland"
2751,53.288898,-6.387925,"Bellevue, Whitehall, Dublin, Ireland"
2752,53.290947,-6.387745,"1-11 Cookstown Rd, Dublin, Ireland"
2753,53.293915,-6.388424,"2 Cairnwood Ave, Cookstown, Dublin 24, D24 DP3C, Ireland"
2754,53.297924,-6.386942,"Cookstown Rd, Cookstown, Dublin, Ireland"
2755,53.299961,-6.383209,"Cookstown Rd, Cookstown, Dublin, Ireland"
2756,53.302265,-6.378566,"177-183 Cookstown Rd, Kingswood, Dublin, Ireland"
2762,53.311241,-6.38944,"Belgard Rd, Mooreenaruggan, Dublin, Ireland"
2763,53.308746,-6.3706245,"2 Dunmore Lawn, Ballymount Great, Dublin, Ireland"
2764,53.304291,-6.376625,"Ballymount Rd, Kingswood, Dublin, Ireland"
2765,53.307003,-6.368453,"Sylvan Dr, Ballymount Great, Dublin, Ireland"
2766,53.304558,-6.365769,"17, Dunroamin, Sycamore Dr, Kingswood, Dublin 24, Ireland"
2767,53.310627,-6.354115,"1 Ballymount Rd Upper, Ballymount Little, Dublin, Ireland"
2768,53.313725,-6.357117,"Crosslands Business Park, Ballymount Rd Lower, Ballymount Little, Dublin 12, Ireland"
2769,53.314896,-6.353099,"Ballymount Rd Lower, Dublin, Ireland"
2770,53.316444,-6.345806,"Unit N2, Céide Bhaile an Mhóta, Ballymount Industrial Estate, Dublin 12, Ireland"
2771,53.31649,-6.342519,"Ballymount Service Station, Ballymount Rd Lower, Wilkinstown, Dublin 12, Ireland"
2772,53.312382,-6.35775,"Unit 2, Crosslands Business Park, Ballymount Rd Lower, Ballymount Little, Dublin 12, Ireland"
2773,53.323917,-6.335166,"Long Mile Rd, Walkinstown, Dublin, Ireland"
2774,53.318279,-6.334956,"Saint Jude, Walkinstown Ave, Walkinstown, Dublin 12, Ireland"
2775,53.322807,-6.340916,"Unit 6, Denhu Complex, Ascaill Bhaile Bhailcín, Baile Bhailcín, Dublin 12, Ireland"
2777,53.319218,-6.336318,"66 Walkinstown Ave, Walkinstown, Dublin, Ireland"
2778,53.32394,-6.331917,"Long Mile Rd, Walkinstown, Dublin, Ireland"
2780,53.325733,-6.341999,"Walkinstown Ave, Walkinstown, Dublin, Ireland"
2781,53.328003,-6.343614,"Westway Service Station, Kylemore Rd, Inchicore, Dublin 12, Ireland"
2782,53.330723,-6.34553,"Kylemore Rd, Inchicore, Dublin, Ireland"
2783,53.335453,-6.346807,"Rere of Glencullen House, Kylemore Rd, Inchicore, Dublin 10, Ireland"
2784,53.335197,-6.346705,"Rere of Glencullen House, Kylemore Rd, Inchicore, Dublin 10, Ireland"
2785,53.330025,-6.345031,"131 Kylemore Rd, Inchicore, Dublin, Ireland"
2786,53.32785,-6.343509,"Westway Service Station, Kylemore Rd, Inchicore, Dublin 12, Ireland"
2787,53.325043,-6.34152,"Walkinstown Ave, Walkinstown, Dublin, Ireland"
2788,53.322803,-6.26332,"27-28 Castlewood Ave, Dublin, Ireland"
2789,53.323643,-6.25954,"57 Charleston Rd, Dublin, Ireland"
2790,53.324596,-6.256623,"39-41 Charleston Rd, Dublin, Ireland"
2791,53.325043,-6.255345,"Fields Terrace, Charleston Rd, The Triangle, Dublin 6, Ireland"
2793,53.323318,-6.260942,"55 Belgrave Square N, Dublin, Ireland"
2794,53.322655,-6.264327,"Newington Terrace, Castlewood Ave, Dublin 6, Ireland"
2795,53.328373,-6.246305,"80-81 Leeson Street Upper, Dublin, Ireland"
2796,53.332619,-6.240708,"2-42 Pembroke Rd, Dublin, Ireland"
2797,53.332176,-6.236527,"Pembroke Rd, Dublin 4, Ireland"
2798,53.332047,-6.235854,"4 Pembroke Rd, Dublin, Ireland"
2799,53.332775,-6.241989,"2-42 Pembroke Rd, Dublin, Ireland"
2800,53.327076,-6.222557,"5-7 Sandymount Ave, Dublin, Ireland"
2801,53.329189,-6.218592,"41-71 Sandymount Ave, Dublin, Ireland"
2804,53.332291,-6.210564,"1-5 Strand Rd, Dublin, Ireland"
2806,53.330414,-6.216265,"Avondale, Sandymount Ave, Dublin 4, Ireland"
2807,53.329353,-6.218407,"41-71 Sandymount Ave, Dublin, Ireland"
2808,53.327602,-6.221269,"24-26 Sandymount Ave, Dublin, Ireland"
2809,53.343086,-6.249941,"47 Westland Row, Dublin, Ireland"
2810,53.340843,-6.250982,"90 Merrion Square W, Dublin, Ireland"
2811,53.339432,-6.252366,"33 Merrion Street Upper, Dublin, Ireland"
2812,53.33186,-6.262263,"Charlotte House, Charlemont St, Saint Kevin's, Dublin 2, Ireland"
2813,53.328625,-6.258794,"29-30 Ranelagh Rd, Dublin, Ireland"
2814,53.325954,-6.255659,"11 Ranelagh, Dublin, Ireland"
2815,53.315887,-6.245317,"Little Grove, Milltown Rd, Dublin 6, Ireland"
2816,53.31432,-6.246341,"15, Bailtíní Ramleh, Bóthar Bhaile an Mhuilinn, Dublin 6, Ireland"
2817,53.311192,-6.247954,"Apartment 17, Maple Hall, Milltown Ave, Mount St Annes, Dublin 6, Ireland"
2818,53.307922,-6.246514,"Robert Emmet House, Dundrum Rd, Dundrum, Dublin 14, Ireland"
2819,53.305454,-6.245795,"15 Dundrum Rd, Farranboley, Dublin, Ireland"
2820,53.30323,-6.245309,"Bellview, Dundrum Rd, Windy Arbour, Dublin 14, Ireland"
2822,53.301292,-6.245702,"St. Columbanus' Road, Farranboley, Dublin, Ireland"
2823,53.297421,-6.246511,"Larchfield House, Larchfield, Dundrum, Dublin 14, Ireland"
2824,53.29351,-6.245914,"Joe Daly House, Dundrum Rd, Dundrum, Dublin 14, Ireland"
2825,53.292484,-6.245667,"Usher House, Main St, Dundrum, Dublin 14, Ireland"
2826,53.289444,-6.243664,"1, Ardán Uí Mheachair, an tSráid Mhór, Dún Droma, Dublin 14, Ireland"
2827,53.287922,-6.241277,"Unit 2A Town Square, Sandyford Rd, Dundrum, Dublin 16, Ireland"
2828,53.286152,-6.238752,"Apartment 47 The Blackthorn, Riverdale, Dundrum, Dublin 16, Ireland"
2829,53.284306,-6.236859,"103 Sandyford Rd, Drummartin, Dublin, Ireland"
2830,53.282303,-6.233667,"Stockwell, Sandyford Rd, Dundrum, Dublin 16, Ireland"
2831,53.279018,-6.231642,"1a, Corner Stone, Balally Hill, Dundrum, Dublin 16, Ireland"
2832,53.277191,-6.230392,"5 Sandyford Rd, Balally, Dublin, Ireland"
2833,53.274353,-6.22922,"3 Sandyford Rd, Balally, Dublin, Ireland"
2835,53.270538,-6.225825,"Sally Brook, Sandyford Village, Sandyford, Dublin 18, Ireland"
2836,53.275455,-6.229463,"3 Sandyford Rd, Balally, Dublin, Ireland"
2837,53.277386,-6.230638,"2 Sandyford Rd, Balally, Dublin, Ireland"
2838,53.279793,-6.231925,"144-154 Sandyford Rd, Balally, Dublin, Ireland"
2839,53.282894,-6.233996,"Lionan, Sandyford Rd, Dundrum, Dublin 16, Ireland"
2840,53.284389,-6.23697,"97-103 Sandyford Rd, Drummartin, Dublin, Ireland"
2841,53.287235,-6.240061,"Herbert Hill, Sandyford Rd, Dundrum, Dublin 16, Ireland"
2842,53.287872,-6.246479,"1 Ballinteer Rd, Dundrum, Dublin, Ireland"
2843,53.284248,-6.245651,"Aylevaroo, Ailesbury Lawn, Dundrum, Dublin 16, Ireland"
2844,53.282623,-6.244952,"Ballinteer Rd, Dundrum, Dublin, Ireland"
2845,53.279549,-6.244772,"Pharmacy Corner, Ballinteer Rd, Ballinteer, Dublin 16, Ireland"
2846,53.277256,-6.247966,"22-30 Ballinteer Ave, Ballinteer, Dublin, Ireland"
2847,53.276329,-6.249912,"Dunmore, Ballinteer Ave, Ballinteer, Dublin 16, Ireland"
2848,53.27536,-6.255389,"20 Broadford Rd, Ballinteer, Dublin, Ireland"
2849,53.277428,-6.255072,"Broadford Rd, Ballinteer, Dublin, Ireland"
2850,53.279697,-6.255567,"Broadford Rd, Ballinteer, Dublin, Ireland"
2851,53.280685,-6.258219,"Broadford Rd, Ballinteer, Dublin, Ireland"
2852,53.280731,-6.260941,"Broadford Rd, Ballinteer, Dublin, Ireland"
2853,53.280731,-6.260687,"Broadford Rd, Ballinteer, Dublin, Ireland"
2854,53.280628,-6.257264,"Saint Jude's, Broadford Hill, Ballinteer, Dublin 16, Ireland"
2855,53.279179,-6.255226,"Broadford Rd, Ballinteer, Dublin, Ireland"
2856,53.277161,-6.255065,"Broadford Rd, Ballinteer, Dublin, Ireland"
2857,53.274754,-6.255457,"2-18 Broadford Rd, Ballinteer, Dublin, Ireland"
2858,53.275146,-6.252399,"47 Ballinteer Ave, Ballinteer, Dublin, Ireland"
2859,53.27697,-6.248574,"22-30 Ballinteer Ave, Ballinteer, Dublin, Ireland"
2860,53.278111,-6.246133,"4-6 Ballinteer Ave, Ballinteer, Dublin, Ireland"
2861,53.279545,-6.244773,"Pharmacy Corner, Ballinteer Rd, Ballinteer, Dublin 16, Ireland"
2862,53.282902,-6.245078,"Ballinteer Rd, Dundrum, Dublin, Ireland"
2863,53.2858335,-6.245309,"4, Westerton Rise, Dundrum, Dublin 16, Ireland"
2864,53.28611,-6.332517,"Firhouse Rd, Knocklyon, Dublin, Ireland"
2865,53.289719,-6.244029,"7, Pembroke Cottages, Dundrum, Dublin 14, Ireland"
2866,53.291531,-6.245673,"4-5 Main St, Dundrum, Dublin, Ireland"
2867,53.294067,-6.249908,"14 Churchtown Rd Upper, Churchtown Lower, Dublin, Ireland"
2868,53.293961,-6.249303,"8 Churchtown Rd Upper, Churchtown Lower, Dublin, Ireland"
2873,53.2835085,-6.2075,"Conkers, Stillorgan Heath, Stillorgan, Dublin, Ireland"
2874,53.28722,-6.228022,"257 Kilmacud Rd Upper, Kilmacud West, Dublin, Ireland"
2877,53.285038,-6.219757,"Chinook, Kilmacud Rd Upper, Kilmacud West, Blackrock, Co. Dublin, Ireland"
2878,53.284279,-6.21609,"139 Kilmacud Rd Upper, Kilmacud, Dublin, Ireland"
2879,53.284588,-6.210542,"Lara, Marsham Ct, Kilmacud, Blackrock, Co. Dublin, Ireland"
2880,53.284237,-6.214898,"121-137 Kilmacud Rd Upper, Kilmacud, Dublin, Ireland"
2882,53.284695,-6.218428,"141-175 Kilmacud Rd Upper, Dublin, Ireland"
2883,53.285645,-6.221764,"Hazelwood Lodge, Kilmacud Rd Upper, Dundrum, Dublin 14, Ireland"
2885,53.287125,-6.227602,"255 Kilmacud Rd Upper, Kilmacud West, Dublin, Ireland"
2886,53.288361,-6.231223,"Hampton, Kilmacud Rd Upper, Dundrum, Dublin 14, Ireland"
2887,53.289139,-6.233779,"The Birches, Kilmacud Rd Upper, Dundrum, Dublin 14, Ireland"
2892,53.295353,-6.246183,"Rosemount Cottage, Dundrum Rd, Dundrum, Dublin 14, Ireland"
2893,53.297676,-6.246548,"Summerville Lodge, Dundrum Rd, Dundrum, Dublin 14, Ireland"
2894,53.300907,-6.2459,"The Lodge, Dundrum Rd, Dundrum, Dublin 14, Ireland"
2895,53.30304,-6.245278,"11-39 Dundrum Rd, Farranboley, Dublin, Ireland"
2896,53.306007,-6.245961,"Annadell, Dundrum Rd, Windy Arbour, Dublin 14, Ireland"
2897,53.308201,-6.246563,"Saint Joseph's Lodge, Dundrum Rd, Dundrum, Dublin 14, Ireland"
2898,53.311138,-6.248079,"Milltown Rd, Dublin, Ireland"
2899,53.316345,-6.245051,"Grove House Apartments, Milltown Rd, Dublin 6, Ireland"
2900,53.325974,-6.255686,"Luas Kiosk, Ranelagh, Dublin 6, Ireland"
2901,53.327412,-6.258374,"56-57 Ranelagh Rd, Dublin, Ireland"
2902,53.328903,-6.258944,"24-25 Ranelagh Rd, Dublin, Ireland"
2903,53.332001,-6.26247,"Charlotte House, Charlemont St, Saint Kevin's, Dublin 2, Ireland"
2906,53.338902,-6.373318,"100 Blackditch Rd, Cherry Orchard, Dublin, Ireland"
2907,53.340248,-6.372157,"201-203 Blackditch Rd, Cherry Orchard, Dublin, Ireland"
2908,53.342499,-6.3535085,"308 Ballyfermot Rd, Drumfinn, Dublin 10, D10 E985, Ireland"
2909,53.337482,-6.373682,"103 Cherry Orchard Ave, Cherry Orchard, Dublin, Ireland"
2910,53.341084,-6.37163,"116 Spiddal Rd, Cherry Orchard, Dublin, Ireland"
2911,53.338799,-6.373438,"100 Blackditch Rd, Cherry Orchard, Dublin, Ireland"
2912,53.344616,-6.267381,"31-33 Parliament St, Dublin, Ireland"
2914,53.310871,-6.273911,"13 Orwell Rd, Rathfarnham, Dublin, Ireland"
2915,53.309402,-6.273721,"Rostrevor House, Orwell Rd, Rathfarnham, Dublin 6, Ireland"
2916,53.307686,-6.274945,"Zion Rectory, Bushy Park Rd, Terenure, Dublin 6, Ireland"
2917,53.30751,-6.277596,"Navajo, Bushy Park Rd, Terenure, Dublin 6, Ireland"
2918,53.307381,-6.280799,"Eastmore, Bushy Park Rd, Terenure, Dublin 6, Ireland"
2919,53.296009,-6.285472,"Saint Bridget's, Willbrook Rd, Rathfarnham, Dublin 14, Ireland"
2920,53.293839,-6.287488,"Norwood, Willbrook Rd, Rathfarnham, Dublin 14, Ireland"
2921,53.29129,-6.289522,"25 Ballyboden Rd, Willbrook, Dublin, Ireland"
2922,53.289165,-6.290576,"Brentwood, Ballyboden Rd, Rathfarnham, Dublin 14, Ireland"
2923,53.287228,-6.291863,"River Bank House, Ballyboden Rd, Rathfarnham, Dublin 14, Ireland"
2924,53.285854,-6.294055,"127-147 Ballyboden Rd, Willbrook, Dublin, Ireland"
2925,53.283337,-6.296288,"2 Ballyboden Rd, Ballyboden, Dublin, Ireland"
2927,53.277142,-6.297122,"11-12 Edmondstown Rd, Edmondstown, Dublin, Ireland"
2930,53.267883,-6.298431,"Hilltop, Edmondstown Rd, Rathfarnham, Dublin 16, Ireland"
2933,53.292984,-6.246033,"4, Ardán Waldemar, an tSráid Mhór, Dún Droma, Dublin 14, Ireland"
2934,53.266651,-6.281433,"Tibradden Rd, Taylorsgrange, Co. Dublin, Ireland"
2935,53.264133,-6.297153,"463-619 Edmondstown Rd, Newtown, Co. Dublin, Ireland"
2936,53.266079,-6.297841,"Boathouse, Edmondstown Rd, Rathfarnham, Dublin 16, Ireland"
2937,53.268631,-6.298729,"Hilltop, Edmondstown Rd, Rathfarnham, Dublin 16, Ireland"
2940,53.280296,-6.297412,"Edmondstown Rd, Ballyboden, Dublin, Ireland"
2941,53.283009,-6.296624,"Saint Michaels, Ballyboden Rd, Rathfarnham, Dublin 16, Ireland"
2942,53.28484,-6.295171,"163 Ballyboden Rd, Dublin, Ireland"
2943,53.287212,-6.291883,"River Bank House, Ballyboden Rd, Rathfarnham, Dublin 14, Ireland"
